Date,Close,High,Low,Open,Volume,DXY,Gold/Copper Ratio,CPI,Unemployment Rate,Ret_t+5
2012-12-03,124.66000366210938,124.79000091552734,123.62000274658203,123.72000122070312,5427800,79.87999725341797,472.4175620954294,0.0002653705990475763,0.008583083004876611,0.0025669796680865
2012-12-04,125.37999725341797,125.41000366210938,124.83999633789062,125.0199966430664,2586300,79.63999938964844,466.3272266857673,0.00031791367084418567,0.008422207397563691,-0.010767255572613266
2012-12-05,125.31999969482422,125.80999755859375,125.16999816894531,125.4000015258789,1978200,79.7699966430664,461.5216795434587,0.0002603913908387679,0.00841423741072985,-0.021784259205087975
2012-12-06,125.58999633789062,126.08000183105469,125.51000213623047,125.86000061035156,2301200,80.26000213623047,468.7896346884496,0.00027696824100836186,0.008399519363216507,-0.023170603691122893
2012-12-07,124.43000030517578,124.95999908447266,124.33999633789062,124.5,4020900,80.41999816894531,467.16928915117364,0.0002781888250696301,0.00821387267777106,-0.006670431801165555
2012-12-10,124.9800033569336,125.08000183105469,124.54000091552734,124.95999908447266,2134300,80.33000183105469,464.16474468539116,0.0002815168101493684,0.008210316832642641,-0.025844161227208007
2012-12-11,124.02999877929688,124.30999755859375,123.83000183105469,124.26000213623047,3777900,80.05999755859375,465.32278654230714,0.00020178782713547785,0.008262629364456217,-0.028380203803194504
2012-12-12,122.58999633789062,124.33999633789062,122.56999969482422,123.83000183105469,7119700,79.88999938964844,463.94593336845173,0.0002373057416434211,0.008354773623085917,-0.013704157973467468
2012-12-13,122.68000030517578,123.18000030517578,122.12999725341797,122.29000091552734,6381500,79.93000030517578,465.2489964602577,0.00019601780808495945,0.008203566076711548,-0.014264753795620644
2012-12-14,123.5999984741211,123.70999908447266,123.08000183105469,123.19000244140625,3832800,79.5999984741211,462.7012459696526,0.00018878740754345292,0.008238820142505607,-0.010922317886628008
2012-12-17,121.75,123.5199966430664,121.70999908447266,123.5,6870000,79.56999969482422,465.0589292463941,5.4431348535894435e-05,0.007742796447096488,0.0022997846348820072
2012-12-18,120.51000213623047,121.77999877929688,119.9000015258789,121.4000015258789,12024200,79.36000061035156,459.0952988562071,2.8729617273551323e-05,0.007715036872828189,0.014023689171470233
2012-12-19,120.91000366210938,121.6500015258789,120.72000122070312,120.97000122070312,4880500,79.25,463.5604970062386,-4.374724258570336e-06,0.007700710727544112,0.014060018995557533
2012-12-20,120.93000030517578,121.63999938964844,120.62000274658203,121.29000091552734,4567900,79.26000213623047,466.6382921736077,-5.4002983371709544e-05,0.007656214910540255,0.019680784316644884
2012-12-21,122.25,122.43000030517578,121.94999694824219,122.30999755859375,6087700,79.62000274658203,466.6291552089849,8.830234169534968e-05,0.007773076496272333,-0.008752553740893454
2012-12-24,122.02999877929688,122.08000183105469,121.87000274658203,122.0,1071100,79.63999938964844,469.3265458922043,0.00013635785502877273,0.007775765515775672,-0.02024093456864129
2012-12-26,122.19999694824219,122.20999908447266,121.80999755859375,121.94999694824219,2247800,79.62000274658203,463.2431131597942,0.000125226633599388,0.007714735830021165,-0.03486083971540732
2012-12-27,122.61000061035156,123.29000091552734,121.83000183105469,121.87999725341797,4262700,79.62000274658203,463.1197814305925,0.00018266949996549267,0.007623132671453853,-0.034336506512644305
2012-12-28,123.30999755859375,123.33999633789062,122.77999877929688,123.13999938964844,3928200,79.68000030517578,462.58559773218786,0.00019928533432980072,0.007533173463954229,-0.03941286762285612
2012-12-31,121.18000030517578,122.97000122070312,120.91000366210938,122.87000274658203,6423000,79.7699966430664,459.9835303249637,5.737124211433746e-05,0.007788090941108675,-0.016091739093343604
2013-01-02,119.55999755859375,119.9000015258789,119.41000366210938,119.76000213623047,7472700,79.8499984741211,453.1883611787077,-2.915197767763084e-06,0.007957562886833068,-0.0036801172716325325
2013-01-03,117.94000244140625,119.48999786376953,117.9000015258789,119.37999725341797,10004300,80.43000030517578,452.16803424828356,-6.948865255976971e-05,0.008117996694900854,0.007207041347513821
2013-01-04,118.4000015258789,118.44000244140625,117.36000061035156,117.66000366210938,9574600,80.5,448.0358852212691,5.553360139530043e-06,0.008139329262905748,0.012246595688812256
2013-01-07,118.44999694824219,118.7300033569336,118.0,118.37000274658203,4193100,80.26000213623047,449.2219361228285,5.441071409941309e-05,0.008139548710551666,0.00903334506029374
2013-01-08,119.2300033569336,119.29000091552734,118.81999969482422,119.04000091552734,4380900,80.3499984741211,454.33414562113677,8.76036255322702e-05,0.008049821920441146,0.007045175830247663
2013-01-09,119.12000274658203,119.54000091552734,118.87000274658203,119.25,3870300,80.55999755859375,452.5639280948103,5.26142171248245e-05,0.007888979311097798,0.010073849232484333
2013-01-10,118.79000091552734,119.30000305175781,118.36000061035156,118.62999725341797,5602800,79.73999786376953,453.9992049487295,4.8639790473067746e-05,0.00781656459098845,0.0027780270099446724
2013-01-11,119.8499984741211,119.86000061035156,118.3499984741211,118.5199966430664,4770700,79.55999755859375,456.10662024115163,9.074591200995883e-05,0.007902204329385688,0.0015853353677537374
2013-01-14,119.5199966430664,120.27999877929688,119.37000274658203,120.04000091552734,3064600,79.48999786376953,461.08580203662626,2.8170451952445246e-05,0.007852572649393728,0.006275100577853854
2013-01-15,120.06999969482422,120.69999694824219,119.97000122070312,120.61000061035156,5357800,79.77999877929688,464.64258013789583,5.205962674733593e-05,0.007823071313840057,0.0001665415434100037
2013-01-16,120.31999969482422,120.68000030517578,120.01000213623047,120.62999725341797,4286100,79.80000305175781,468.5881129584844,2.08684015241254e-05,0.007820675711038123,-0.005402273333839358
2013-01-17,119.12000274658203,119.55000305175781,118.75,119.33000183105469,7019200,79.6500015258789,463.5042473089002,-3.709237435329575e-05,0.007909440386718945,-0.009150469628548041
2013-01-18,120.04000091552734,120.20999908447266,119.45999908447266,119.56999969482422,4660000,80.05000305175781,460.37940305611806,4.159033030143267e-05,0.00779189369819891,-0.02032657799730686
2013-01-22,120.2699966430664,120.30000305175781,119.37999725341797,119.55000305175781,3874100,79.87000274658203,458.62911293043885,0.00010377066094652981,0.007709580419496321,-0.02760455464779976
2013-01-23,120.08999633789062,120.58000183105469,119.94999694824219,120.33999633789062,2848800,79.91999816894531,459.3571362233224,0.00014277285803181226,0.0076727152280220605,-0.027812444331275166
2013-01-24,119.66999816894531,119.97000122070312,119.26000213623047,119.87000274658203,4178900,79.94999694824219,455.5873927872736,0.00015399727318947024,0.0074858060955429176,-0.019637323557099573
2013-01-25,118.02999877929688,118.5999984741211,117.7699966430664,118.41999816894531,8750700,79.75,455.1174800619633,9.244589253251622e-05,0.00763761440794349,-0.021096313560297064
2013-01-28,117.5999984741211,117.72000122070312,117.0,117.0199966430664,6059900,79.77999877929688,452.8364089809778,8.753045927359504e-05,0.007413289243014343,-0.004931988423301892
2013-01-29,116.94999694824219,118.08000183105469,116.87000274658203,117.62000274658203,5553900,79.55999755859375,451.5839420435717,1.2992099921614223e-05,0.007346172722001102,-0.008294088213938844
2013-01-30,116.75,116.95999908447266,116.16000366210938,116.66999816894531,9586800,79.27999877929688,449.1711283771211,-6.267615030579651e-06,0.0073248514463753875,0.001541758502576318
2013-01-31,117.31999969482422,117.33999633789062,116.55000305175781,117.02999877929688,6789200,79.20999908447266,445.9782381177617,-3.360670431030448e-05,0.007095674990911224,-0.005540415338984861
2013-02-01,115.54000091552734,117.8499984741211,115.51000213623047,117.7300033569336,10928600,79.12999725341797,442.1665999919801,-0.0001396509986563256,0.007275390760195852,0.013674933516833132
2013-02-04,117.0199966430664,117.27999877929688,116.41999816894531,116.58999633789062,9291900,79.55000305175781,445.73633221206507,-3.39837438483513e-05,0.0074208995859385,8.547373540768177e-05
2013-02-05,115.9800033569336,116.43000030517578,115.86000061035156,116.2699966430664,6676500,79.48999786376953,444.6098835548791,-6.758594018836683e-05,0.007492612499683431,0.006552806387640997
2013-02-06,116.93000030517578,116.97000122070312,116.05000305175781,116.5199966430664,5892000,79.72000122070312,449.36385414696343,5.019243441369907e-05,0.007534751573948585,-0.00974941748630076
2013-02-07,116.66999816894531,117.58999633789062,116.62000274658203,116.7699966430664,5951700,80.19000244140625,449.0322611739641,1.8801145730335595e-06,0.007455333313830874,0.0014570855542410666
2013-02-08,117.12000274658203,117.16000366210938,116.2300033569336,116.80000305175781,5603400,80.25,443.85240622689497,6.63975183043886e-05,0.007082179215531636,-0.00529373917385878
2013-02-11,117.02999877929688,117.37999725341797,116.91999816894531,117.05000305175781,3679900,80.30999755859375,443.3028455944055,6.027620481637306e-05,0.00679039983856553,-0.00948475281491612
2013-02-12,116.73999786376953,117.0199966430664,116.45999908447266,116.69000244140625,4513700,80.11000061035156,441.24178783113877,8.011277136881132e-05,0.006786352395470491,-0.004026051304640177
2013-02-13,115.79000091552734,116.2699966430664,115.55000305175781,115.80000305175781,6586400,80.08999633789062,440.3320743035914,-3.7199815656888698e-06,0.006832149132588826,0.010018101939226254
2013-02-14,116.83999633789062,117.04000091552734,115.98999786376953,116.29000091552734,7096000,80.45999908447266,438.25735732246096,2.71765543828355e-05,0.006932950084558477,0.001626176372487853
2013-02-15,116.5,116.73999786376953,116.06999969482422,116.66000366210938,5861800,80.58000183105469,431.19808948179775,-5.374106666032057e-06,0.006930259639247961,0.02429186121076987
2013-02-19,115.91999816894531,116.9000015258789,115.83999633789062,116.86000061035156,7383600,80.47000122070312,440.00547894985397,-1.8053774337183235e-05,0.006945216791042145,0.023464469148273492
2013-02-20,116.2699966430664,116.37000274658203,115.56999969482422,115.69000244140625,9603900,81.08999633789062,437.5537326576189,2.5660226893578543e-05,0.006966886208065967,0.01737339236933222
2013-02-21,116.94999694824219,117.30999755859375,116.73999786376953,116.9000015258789,8297400,81.45999908447266,444.5007712930191,4.988925990687209e-05,0.007001877278619667,0.013339078483932676
2013-02-22,117.02999877929688,117.33999633789062,116.87999725341797,116.9800033569336,5316900,81.4800033569336,445.43910401081513,9.651401867302778e-05,0.006911453774211583,0.01597883248814358
2013-02-25,119.33000183105469,119.3499984741211,116.29000091552734,116.3499984741211,15948700,81.66999816894531,447.9525559805629,0.0001245939927543602,0.007382729221333843,-0.008882973030445607
2013-02-26,118.63999938964844,119.66999816894531,118.58999633789062,118.7300033569336,9822100,81.87000274658203,452.8809685951286,0.0001016483388182125,0.007411205299145427,-0.005984483210766167
2013-02-27,118.29000091552734,119.54000091552734,118.0,119.48999786376953,7459600,81.5999984741211,449.98587216944355,6.410746456878443e-05,0.007383300968418989,-0.012088936462152589
2013-02-28,118.51000213623047,118.66000366210938,117.9800033569336,118.43000030517578,6023400,81.9800033569336,447.2572613919982,3.636450694956427e-05,0.007366432172153628,-0.02151719690989895
2013-03-01,118.9000015258789,119.20999908447266,118.54000091552734,118.83999633789062,7786800,82.30999755859375,451.50080852765376,6.247910944608864e-05,0.007384478056301813,-0.03490329245265522
2013-03-04,118.2699966430664,118.97000122070312,118.26000213623047,118.79000091552734,4511400,82.22000122070312,451.3637546674903,6.563524991509959e-05,0.007405255043832147,-0.028832300071894523
2013-03-05,117.93000030517578,118.19999694824219,117.68000030517578,118.06999969482422,6539300,82.08999633789062,450.33604138834687,0.00010052334884001514,0.0074059165381352605,-0.01899430050006723
2013-03-06,116.86000061035156,117.5,116.8499984741211,117.11000061035156,6514900,82.45999908447266,453.252730558454,2.724991739055541e-05,0.007477697076786685,-0.011038857682609593
2013-03-07,115.95999908447266,116.51000213623047,115.91000366210938,116.41000366210938,8526700,82.08000183105469,449.75013500626943,2.8190419879704444e-05,0.0074735809560275415,-0.00638149249406661
2013-03-08,114.75,115.36000061035156,114.62000274658203,114.87000274658203,15423600,82.69999694824219,451.55377928454897,-6.136019001941747e-05,0.007562566775000644,0.008801761535777608
2013-03-11,114.86000061035156,115.2300033569336,114.73999786376953,115.12000274658203,5815800,82.56999969482422,450.80001395089283,-3.3267157585734546e-05,0.007555076217931761,0.015497116227043195
2013-03-12,115.69000244140625,115.79000091552734,115.2300033569336,115.25,9264200,82.58000183105469,449.83039908223003,3.5121540108831064e-05,0.007563953354543046,0.015040174838364173
2013-03-13,115.56999969482422,115.73999786376953,115.02999877929688,115.23999786376953,7371500,82.88999938964844,452.5716018644136,2.311947578187115e-05,0.007530574799448192,0.004759046925760568
2013-03-14,115.22000122070312,115.63999938964844,114.9800033569336,115.08999633789062,9352100,82.61000061035156,451.42613625214244,1.1786304485686625e-05,0.007489943704383924,0.017531649207303213
2013-03-15,115.76000213623047,115.87999725341797,115.30000305175781,115.33000183105469,9673400,82.26000213623047,453.96238505036627,0.00010020069822487212,0.007403469722454609,0.013562540306250037
2013-03-18,116.63999938964844,116.87999725341797,116.1500015258789,116.83000183105469,9152200,82.69000244140625,469.5931956720156,0.00023034857171402636,0.007477846623305832,0.004972580882113498
2013-03-19,117.43000030517578,117.88999938964844,116.69999694824219,116.77999877929688,11986200,82.98999786376953,474.53985424131946,0.0002511502433036143,0.007465438388420142,-0.0005960972038006052
2013-03-20,116.12000274658203,116.98999786376953,116.08000183105469,116.70999908447266,8543900,82.77999877929688,467.9086140971556,0.00019903194334573252,0.007363382673511785,0.019290370399474233
2013-03-21,117.23999786376953,117.25,116.52999877929688,116.86000061035156,6119400,82.80000305175781,471.4577864350489,0.0002846704876377028,0.007376286363629021,0.004435382821016187
2013-03-22,117.33000183105469,117.5,116.7699966430664,117.30000305175781,6323800,82.52999877929688,465.0260431227008,0.00027185818912218843,0.00736247328528199,0.009034326617671562
2013-03-25,117.22000122070312,117.77999877929688,116.66999816894531,116.7699966430664,5839800,82.87000274658203,467.1324606449698,0.00022326431815351887,0.007362297024462461,0.005886388280333721
2013-03-26,117.36000061035156,117.91000366210938,116.77999877929688,116.87000274658203,5093200,82.87999725341797,464.90898821055686,0.00021522463943697093,0.0072203763132652286,0.013718478203633921
2013-03-27,118.36000061035156,118.7699966430664,118.18000030517578,118.30000305175781,7742900,83.20999908447266,467.59824684950837,0.0002115309303016143,0.007309751096680683,0.017151054146913758
2013-03-28,117.76000213623047,118.44999694824219,117.68000030517578,118.12000274658203,5826400,82.98999786376953,469.74964883295684,0.00021174510213236997,0.00732867056686661,0.04296872848847344
2013-04-01,118.38999938964844,118.41999816894531,117.48999786376953,117.5199966430664,6113800,82.7300033569336,475.1299089180866,0.00020443599447008052,0.007350138577990298,0.029478823226302797
2013-04-02,117.91000366210938,118.13999938964844,117.75,118.06999969482422,5438000,82.94000244140625,467.1115021904884,0.00019394436378938323,0.007319349671432281,0.031125418157583074
2013-04-03,118.97000122070312,119.29000091552734,118.25,118.30999755859375,9527400,82.72000122070312,466.93731573731816,0.0001998426530250766,0.007104008484781224,0.007901171990932765
2013-04-04,120.38999938964844,120.41000366210938,119.47000122070312,119.58999633789062,9365700,82.68000030517578,463.8469742540716,0.00031431213837848816,0.00706656930067113,-0.002076584444450913
2013-04-05,122.81999969482422,123.43000030517578,122.62999725341797,122.87999725341797,18626200,82.5,471.6766661372442,0.0003827375767309049,0.0072875774031835715,-0.007246371860119338
2013-04-08,121.87999725341797,122.87000274658203,121.77999877929688,122.66999816894531,8020300,82.75,466.7458390012017,0.00042113118340725725,0.007350080046855804,0.009107323887147745
2013-04-09,121.58000183105469,122.23999786376953,121.37999725341797,122.02999877929688,7176100,82.30999755859375,461.37288187663023,0.0003568173982539488,0.007359459184846394,0.0032900273059277563
2013-04-10,119.91000366210938,120.66000366210938,119.9000015258789,120.58999633789062,10765200,82.52999877929688,456.4440636078974,0.0002736367067096559,0.0075291747786807054,0.024017989871248924
2013-04-11,120.13999938964844,120.48999786376953,119.88999938964844,120.16999816894531,7501800,82.25,456.33023950217535,0.00018846456966542524,0.007531347352332005,0.024554660922500027
2013-04-12,121.93000030517578,121.94000244140625,120.9000015258789,121.33000183105469,9253000,82.30999755859375,448.19349365731114,0.00020260040212188063,0.007746283779874521,0.00738129683938582
2013-04-15,122.98999786376953,123.02999877929688,121.87000274658203,122.12999725341797,12948400,82.41999816894531,414.81706934571616,0.0002846387069069952,0.007742279571266576,-0.0005691494921542528
2013-04-16,121.9800033569336,122.5199966430664,121.87999725341797,121.91999816894531,6553500,81.75,419.41632131484477,0.00026854839618364347,0.00780885127357707,0.004180968132486473
2013-04-17,122.79000091552734,123.52999877929688,122.30000305175781,122.30000305175781,9020900,82.66000366210938,433.5633522220978,0.00023070612551363194,0.0078309330748957,8.145725348884802e-05
2013-04-18,123.08999633789062,123.22000122070312,122.5999984741211,122.80999755859375,7009500,82.55000305175781,434.3891457010961,0.0002461748713331364,0.007832326507946121,-0.006661789903488646
2013-04-19,122.83000183105469,122.9800033569336,122.62999725341797,122.94000244140625,5474300,82.70999908447266,442.74156901137957,0.0002401738762735529,0.0077264400860270685,0.004559126843977301
2013-04-22,122.91999816894531,123.29000091552734,122.66999816894531,122.83999633789062,4519400,82.68000030517578,453.7037081245014,0.0002315100038874543,0.007671268382463713,0.00016274221248724352
2013-04-23,122.48999786376953,123.79000091552734,122.37999725341797,123.26000213623047,8042900,83.02999877929688,455.26823838497387,0.00021389543531972615,0.007684387337081348,0.004245279463873208
2013-04-24,122.80000305175781,122.81999969482422,122.30000305175781,122.47000122070312,3673600,82.93000030517578,450.72831787613893,0.00022326060505791187,0.0076857887073639875,0.009853412495133718
2013-04-25,122.2699966430664,122.37000274658203,122.0999984741211,122.25,4297800,82.73999786376953,451.4515400603601,0.00017732166344626234,0.007693144127436754,0.012922236643770235
2013-04-26,123.38999938964844,123.51000213623047,123.01000213623047,123.19999694824219,4898800,82.4800033569336,456.3893254947391,0.0002416024739682592,0.007556564751180351,-0.019936778479950568
2013-04-29,122.94000244140625,123.7300033569336,122.76000213623047,123.58000183105469,4916000,82.1500015258789,454.9372115397693,0.0002474647843567825,0.007556600300725642,-0.018789695315723165
2013-04-30,123.01000213623047,123.69000244140625,122.66999816894531,123.26000213623047,4477400,81.7300033569336,461.8666513480392,0.0002258784432668843,0.00751405279464648,-0.02316883525426483
2013-05-01,124.01000213623047,124.26000213623047,123.43000030517578,123.45999908447266,10724600,81.63999938964844,469.1970990356365,0.00025475192795023575,0.007562508673684649,-0.029513777913564576
2013-05-02,123.8499984741211,123.97000122070312,123.51000213623047,123.58999633789062,4171800,82.20999908447266,472.76531648309066,0.0002486169521139296,0.007551193797080602,-0.03076300044840019
2013-05-03,120.93000030517578,122.19000244140625,120.83000183105469,122.16000366210938,11283600,82.0999984741211,441.91944495491595,0.00018516136120177906,0.007905445017619665,-0.018026960222230937
2013-05-06,120.62999725341797,121.25,120.31999969482422,121.1500015258789,5121900,82.31999969482422,443.53474349401785,0.00014736907960958648,0.007762813458896075,-0.023128583097503874
2013-05-07,120.16000366210938,120.5,120.05000305175781,120.19000244140625,5049200,82.30000305175781,439.0244014071789,0.0001329234233019252,0.007690471676967962,-0.029960103144128225
2013-05-08,120.3499984741211,120.83000183105469,120.16999816894531,120.2699966430664,5732900,81.9000015258789,437.22930937331563,0.00010805321494106532,0.007629968167510184,-0.02501040444032665
2013-05-09,120.04000091552734,121.31999969482422,119.9800033569336,120.51000213623047,7527000,82.79000091552734,439.56307931914534,9.715985340299387e-05,0.007632114656967367,-0.012329251463227497
2013-05-10,118.75,119.79000091552734,117.8499984741211,119.76000213623047,11689000,83.13999938964844,428.12874603476365,3.3357648838469016e-05,0.007748791202201592,-0.01423159950657893
2013-05-13,117.83999633789062,118.19000244140625,117.62999725341797,117.87999725341797,8050800,83.26000213623047,426.68054874567855,2.7565874200602676e-07,0.007811824745464461,-0.0078071809023766425
2013-05-14,116.55999755859375,118.44000244140625,116.54000091552734,118.3499984741211,9236100,83.56999969482422,432.9737071506809,-3.114391142068342e-05,0.007927692756789504,0.01098145852871557
2013-05-15,117.33999633789062,117.72000122070312,116.41999816894531,117.52999877929688,14608600,83.83000183105469,427.4563872425698,-3.74012645947711e-05,0.007902094741072327,-0.010652804150432349
2013-05-16,118.55999755859375,118.94000244140625,117.93000030517578,117.97000122070312,8458400,83.7699966430664,421.3547850180722,-5.1598617058680746e-05,0.007927770406174092,-0.016194316873163084
2013-05-17,117.05999755859375,118.1500015258789,116.9800033569336,117.94999694824219,7435500,84.27999877929688,410.9906605393357,-0.00011785168362780995,0.008084122828063563,-0.002221036325460335
2013-05-20,116.91999816894531,117.66999816894531,116.79000091552734,117.62999725341797,5839800,83.80999755859375,412.36222890185627,-0.00013401366786344385,0.00805974333410646,-0.0263428145679937
2013-05-21,117.83999633789062,117.87000274658203,116.41999816894531,116.93000030517578,7781800,83.86000061035156,412.638530798875,-0.00017304073738185087,0.008110407322830117,-0.023082091614373246
2013-05-22,116.08999633789062,118.55000305175781,115.80000305175781,118.0199966430664,18361500,84.25,404.9148637798736,-0.00023293057797194172,0.008296881112043816,-0.010767508307621632
2013-05-23,116.63999938964844,117.23999786376953,115.7699966430664,117.1500015258789,9207100,83.80000305175781,421.88210481226173,-0.00020582310371856992,0.008318617912355556,-0.018775741193981954
2013-05-24,116.80000305175781,117.41999816894531,116.70999908447266,116.9800033569336,5357600,83.69999694824219,421.32766527553554,-0.00015619519667814562,0.007931158789972342,-0.01729455667536073
2013-05-28,113.83999633789062,116.2699966430664,113.81999969482422,116.08999633789062,13567500,84.13999938964844,416.45778209312715,-0.0002842823042236673,0.008510568702920964,-0.001054068175049272
2013-05-29,115.12000274658203,115.18000030517578,114.45999908447266,114.62000274658203,11298600,83.63999938964844,422.75906885334643,-0.00022455071353017384,0.008634850278367707,0.0014767040035565948
2013-05-30,114.83999633789062,115.37000274658203,114.52999877929688,115.25,10011800,83.01000213623047,426.37065091334733,-0.000249050536166443,0.008633710770750971,0.003308994208728544
2013-05-31,114.44999694824219,115.0199966430664,113.16999816894531,114.97000122070312,18158800,83.37999725341797,423.41135939472855,-0.00025030675834535076,0.00862792625457337,-0.011271239148360923
2013-06-03,114.77999877929688,115.48999786376953,113.69999694824219,113.77999877929688,15564500,82.68000030517578,424.3161985113135,-0.0003395066851939787,0.00861715154416084,-0.018818575149736394
2013-06-04,113.72000122070312,114.48999786376953,113.66000366210938,113.95999908447266,7504300,82.7699966430664,415.1857270806591,-0.0004220839514464286,0.008683157581670192,0.0021104279035641937
2013-06-05,115.29000091552734,115.31999969482422,114.12999725341797,114.29000091552734,8056100,82.56999969482422,415.32520987136445,-0.0004531326616581919,0.00879817672064595,-0.02567437818515972
2013-06-06,115.22000122070312,116.79000091552734,114.41000366210938,114.87999725341797,8925200,81.5199966430664,426.9300234277172,-0.00042418811643885984,0.008745552568660653,-0.0098073673914304
2013-06-07,113.16000366210938,114.83000183105469,113.16000366210938,114.22000122070312,10459300,81.69000244140625,423.45376187064994,-0.000442053830388226,0.008936145333342764,0.005832414381017115
2013-06-10,112.62000274658203,113.12000274658203,112.37999725341797,112.69999694824219,7892600,81.6500015258789,427.9715702597599,-0.0003816876470351068,0.008953496856230609,0.005327636827280324
2013-06-11,113.95999908447266,113.95999908447266,112.12000274658203,112.2699966430664,12841200,81.05999755859375,431.2558616583882,-0.000340500996489893,0.009035587891773089,-0.005967008692863596
2013-06-12,112.33000183105469,113.83000183105469,112.2699966430664,113.0,10193200,80.95999908447266,431.5659193753359,-0.000396309369413212,0.009208369703452839,-0.0019585259246590603
2013-06-13,114.08999633789062,114.16999816894531,112.88999938964844,113.06999969482422,12506300,80.62000274658203,432.52747263276547,-0.00035219936181879376,0.009421414964962337,-0.033482336904550825
2013-06-14,113.81999969482422,114.66000366210938,113.81999969482422,114.0999984741211,6679100,80.66999816894531,432.92247344938085,-0.00032530873939587115,0.009405357549742905,-0.04761903165944026
2013-06-17,113.22000122070312,114.08000183105469,113.0,114.0199966430664,5982100,80.56999969482422,431.85511893714454,-0.0003853909136700567,0.009372362315586455,-0.03859744479302252
2013-06-18,113.27999877929688,113.68000030517578,112.72000122070312,112.8499984741211,5192700,80.62000274658203,432.8792991807977,-0.00037824328271023516,0.00932788573767374,-0.04766950550908566
2013-06-19,112.11000061035156,113.79000091552734,111.62000274658203,113.73999786376953,17138200,81.43000030517578,436.9651459882387,-0.0004413275087746055,0.009313255809293751,-0.03148692141716869
2013-06-20,110.2699966430664,111.20999908447266,109.27999877929688,110.75,27898500,81.83999633789062,420.02286263959536,-0.0005278046378974693,0.00943261892350916,-0.00525976439028597
2013-06-21,108.4000015258789,110.41000366210938,108.37000274658203,110.1500015258789,19781000,82.31999969482422,417.11610172793223,-0.0005432636251833946,0.009643230305272055,0.018819196372800162
2013-06-24,108.8499984741211,109.38999938964844,107.76000213623047,107.83000183105469,24588900,82.43000030517578,421.9431722308699,-0.0005464070731135973,0.00966683205304164,0.01433169692105385
2013-06-25,107.87999725341797,109.0199966430664,107.86000061035156,108.9000015258789,11078000,82.58000183105469,415.10908748183715,-0.0006028638803861024,0.009711398344937432,0.0228031066657699
2013-06-26,108.58000183105469,109.05000305175781,108.04000091552734,109.0,13582200,82.94999694824219,404.3406840896479,-0.0005241881045134411,0.009681618373965861,0.013170015482232067
2013-06-27,109.69000244140625,109.97000122070312,108.94999694824219,109.54000091552734,12026000,82.91000366210938,396.85504361322126,-0.000541389636785079,0.00977737236772745,-0.03126994465159216
2013-06-28,110.44000244140625,110.4800033569336,108.72000122070312,109.01000213623047,12017000,83.16999816894531,401.18016144779676,-0.0004986141403543397,0.009794929405412127,-0.028522287724052964
2013-07-01,110.41000366210938,110.5,109.43000030517578,109.7300033569336,5500400,82.9800033569336,398.0665723622309,-0.0005059740445155552,0.009787840824796785,-0.027262041811374815
2013-07-02,110.33999633789062,110.80000305175781,110.23999786376953,110.5,5333900,83.54000091552734,395.7988515083997,-0.0005182116071622402,0.00970422945814139,-0.03425773885039385
2013-07-03,110.01000213623047,110.6500015258789,110.01000213623047,110.30999755859375,3839000,83.2300033569336,394.4864416523113,-0.0004784624089446956,0.009560788872071981,-0.019998223206216803
2013-07-05,106.26000213623047,107.5,106.16999816894531,107.27999877929688,14511900,84.41999816894531,393.7987189800391,-0.0006460608562345342,0.010019990243244733,0.013739874412959985
2013-07-08,107.29000091552734,107.55999755859375,106.94999694824219,107.06999969482422,8044200,84.19999694824219,396.8825372242162,-0.0005770997541962093,0.010106974551003279,0.009320533054961277
2013-07-09,107.4000015258789,107.62000274658203,107.06999969482422,107.48999786376953,4700400,84.58000183105469,405.03902290546836,-0.00059330813213751,0.010113790771401749,0.011731863299153211
2013-07-10,106.55999755859375,107.38999938964844,106.30000305175781,107.38999938964844,10792200,84.04000091552734,402.25733506159247,-0.0006612251135808117,0.010029400929616484,0.021584113217468115
2013-07-11,107.80999755859375,107.87000274658203,106.94000244140625,107.44999694824219,10035500,82.75,402.1045876796574,-0.0006496545349612084,0.010163710903433097,-0.0028754064151171876
2013-07-12,107.72000122070312,108.47000122070312,107.33999633789062,108.33999633789062,4730800,82.98999786376953,403.02792388743575,-0.0006610166059365454,0.009940962259064937,0.013739284355435144
2013-07-15,108.29000091552734,108.31999969482422,107.69999694824219,107.80000305175781,4574800,83.04000091552734,406.1373120549215,-0.0006449620533735404,0.009891518487675733,0.009880872525422468
2013-07-16,108.66000366210938,108.76000213623047,108.2699966430664,108.43000030517578,3650200,82.43000030517578,403.4380418722479,-0.0006594832364103652,0.009881654280126365,0.0022087047274159666
2013-07-17,108.86000061035156,109.36000061035156,108.66000366210938,109.19000244140625,5932000,82.70999908447266,406.90972662753984,-0.0006417616994799435,0.00983403214324859,-0.012309424579938222
2013-07-18,107.5,108.66999816894531,107.4800033569336,108.61000061035156,9066400,82.81999969482422,408.78281838459554,-0.0007097704482485867,0.009908342894919896,-0.00018601528433870307
2013-07-19,109.19999694824219,109.20999908447266,108.25,108.30999755859375,8523800,82.58000183105469,410.5714316422165,-0.0006158259328881818,0.01016209359121556,-0.009706937621034584
2013-07-22,109.36000061035156,109.69000244140625,109.12999725341797,109.36000061035156,3972600,82.22000122070312,418.9998386124166,-0.0006121692311642709,0.010165473218437497,-0.018379682928057806
